"Product URL","Title","Description","Price","Sale Price","Categories","Tags","Visible","Hosted Image URLs"
"","","","10.49","","","","",""
"","","","10.49","","","","",""
"","","","10.49","","","","",""
"mate-piston-smooth-polymer-2412280","Mate Piston Smooth Polymer","<p><strong>Mate Piston Smooth Polymer</strong> is a made-to-order PLA print based on the MakerWorld model <em>Mate piston Polimero Liso</em> by SCAMPA.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Mate piston Polimero Liso by SCAMPA (@ezecampanello), MakerWorld model 2412280, license BY-SA, source https://makerworld.com/en/models/2412280-mate-piston-smooth-polymer</p>","17.49","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","17.49","","","","",""
"","","","17.49","","","","",""
"","","","17.49","","","","",""
"eva-ayanami-rei-by-theomega-1912586","Eva Ayanami Rei by TheOmega","<p><strong>Eva Ayanami Rei By TheOmega</strong> is a made-to-order PLA print based on the MakerWorld model <em>eva绫波丽 by theOmega</em> by user_1133078562.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: eva绫波丽 by theOmega by user_1133078562 (@user_1133078562), MakerWorld model 1912586, license BY-SA, source https://makerworld.com/en/models/1912586-eva-ayanami-rei-by-theomega</p>","19.49","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","19.49","","","","",""
"","","","19.49","","","","",""
"","","","19.49","","","","",""
"two-tiered-cake-and-snack-stand-serving-stand-2057570","Two Tiered Cake and Snack Stand, Serving Stand","<p><strong>Two Tiered Cake And Snack Stand, Serving Stand</strong> is a made-to-order PLA print based on the MakerWorld model <em>Two tiered cake and snack stand, serving stand</em> by chicken boy.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Two tiered cake and snack stand, serving stand by chicken boy (@chicken_boy), MakerWorld model 2057570, license BY-ND, source https://makerworld.com/en/models/2057570-two-tiered-cake-and-snack-stand-serving-stand</p>","19.49","","/desk-office","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","19.49","","","","",""
"","","","19.49","","","","",""
"","","","19.49","","","","",""
"ferrero-rocher-christmas-ornament-2037552","Ferrero Rocher Christmas Ornament","<p><strong>Ferrero Rocher Christmas Ornament</strong> is a made-to-order PLA print based on the MakerWorld model <em>Ferrero Rocher Christmas Ornament</em> by Jakub Lattenberg.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Ferrero Rocher Christmas Ornament by Jakub Lattenberg (@jll8), MakerWorld model 2037552, license BY, source https://makerworld.com/en/models/2037552-ferrero-rocher-christmas-ornament</p>","13.99","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"","","","13.99","","","","",""
"baby-grinch-holiday-special-edition-v3-2038404","Baby Grinch: Holiday Special Edition (V3)","<p><strong>Baby Grinch: Holiday Special Edition (V3)</strong> is a made-to-order PLA print based on the MakerWorld model <em>Baby Grinch: Holiday Special Edition (V3)</em> by Aura3D_Studio.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Baby Grinch: Holiday Special Edition (V3) by Aura3D_Studio (@aura3dstudio), MakerWorld model 2038404, license BY-SA, source https://makerworld.com/en/models/2038404-baby-grinch-holiday-special-edition-v3</p>","23.49","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","23.49","","","","",""
"","","","23.49","","","","",""
"","","","23.49","","","","",""
"keychain-be-my-valentine-1016481","Keychain Be My Valentine","<p><strong>Keychain Be My Valentine</strong> is a made-to-order PLA print based on the MakerWorld model <em>Keychain Be my Valentine</em> by UMarts3D.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Keychain Be my Valentine by UMarts3D (@UMarts3D), MakerWorld model 1016481, license BY-ND, source https://makerworld.com/en/models/1016481-keychain-be-my-valentine</p>","9.99","","/holiday-seasonal","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","9.99","","","","",""
"","","","9.99","","","","",""
"","","","9.99","","","","",""
"book-page-dividers-2426192","Book Page Dividers","<p><strong>Book Page Dividers</strong> is a made-to-order PLA print based on the MakerWorld model <em>Separadores de hojas para libros</em> by mori.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Separadores de hojas para libros by mori (@morimakes), MakerWorld model 2426192, license BY-SA, source https://makerworld.com/en/models/2426192-book-page-dividers</p>","19.99","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"krilin-exploding-lamp-1750281","Krilin Exploding Lamp Shade/Body","<p><strong>Krilin Exploding Lamp Shade/Body</strong> is a made-to-order PLA print based on the MakerWorld model <em>Lampara de Krilin Explotando</em> by Desarrollo5D.</p><p><strong>Listing note:</strong> This listing is for the made-to-order 3D printed plastic part only. LED modules, candles, electronics, screens, light kits, and other non-printed accessories shown for context are not included unless explicitly stated.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Lampara de Krilin Explotando by Desarrollo5D (@Desarrollo5D), MakerWorld model 1750281, license BY, source https://makerworld.com/en/models/1750281-krilin-exploding-lamp</p>","22.49","","/decor-art","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","22.49","","","","",""
"","","","22.49","","","","",""
"","","","22.49","","","","",""
"alphabet-number-mini-bookshelves-a-z-0-9-set-2306937","Alphabet & Number Mini Bookshelves: A-Z & 0-9 Set","<p><strong>Alphabet &amp; Number Mini Bookshelves: A-Z &amp; 0-9 Set</strong> is a made-to-order PLA print based on the MakerWorld model <em>Alphabet &amp; Number Mini Bookshelves: A-Z &amp; 0-9 Set</em> by Subton.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Alphabet &amp; Number Mini Bookshelves: A-Z &amp; 0-9 Set by Subton (@subton), MakerWorld model 2306937, license BY, source https://makerworld.com/en/models/2306937-alphabet-number-mini-bookshelves-a-z-0-9-set</p>","17.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"under-desk-drawer-1928034","Under-Desk Drawer","<p><strong>Under-Desk Drawer</strong> is a made-to-order PLA print based on the MakerWorld model <em>Untertisch-Schublade</em> by Maker-Vibee.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Untertisch-Schublade by Maker-Vibee (@Maker_Vibee), MakerWorld model 1928034, license CC0, source https://makerworld.com/en/models/1928034-under-desk-drawer</p>","19.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"helmet-dead-space-2209390","Helmet Dead Space","<p><strong>Helmet Dead Space</strong> is a made-to-order PLA print based on the MakerWorld model <em>Helmet Dead Space</em> by Kostyk.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Helmet Dead Space by Kostyk (@Kostyk), MakerWorld model 2209390, license BY-ND, source https://makerworld.com/en/models/2209390-helmet-dead-space</p>","29.99","","/cosplay-props","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","29.99","","","","",""
"","","","29.99","","","","",""
"","","","29.99","","","","",""
"lolly-pop-pencil-holder-2337147","Lolly Pop Pencil Holder","<p><strong>Lolly Pop Pencil Holder</strong> is a made-to-order PLA print based on the MakerWorld model <em>Lolly pop pencil holder </em> by Ada &amp; K 3DA.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Lolly pop pencil holder  by Ada &amp; K 3DA (@Artizmee), MakerWorld model 2337147, license BY-ND, source https://makerworld.com/en/models/2337147-lolly-pop-pencil-holder</p>","17.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"hapata-5-fpv-drone-frame-1926243","HAPATA 5 FPV Drone Frame","<p><strong>HAPATA 5 FPV Drone Frame</strong> is a made-to-order PLA print based on the MakerWorld model <em>HAPATA 5 FPV Drone Frame</em> by Hapata.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: HAPATA 5 FPV Drone Frame by Hapata (@Hapata), MakerWorld model 1926243, license BY, source https://makerworld.com/en/models/1926243-hapata-5-fpv-drone-frame</p>","21.49","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","21.49","","","","",""
"","","","21.49","","","","",""
"","","","21.49","","","","",""
"memory-lantern-an-illuminated-lithophane-holder-454453","Memory Lantern - an Illuminated Lithophane Holder","<p><strong>Memory Lantern – An Illuminated Lithophane Holder</strong> is a made-to-order PLA print based on the MakerWorld model <em>Memory Lantern – An Illuminated Lithophane Holder</em> by NotUrTypicalUserName.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Memory Lantern – An Illuminated Lithophane Holder by NotUrTypicalUserName (@nutun), MakerWorld model 454453, license BY, source https://makerworld.com/en/models/454453-memory-lantern-an-illuminated-lithophane-holder</p>","25.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","25.99","","","","",""
"","","","25.99","","","","",""
"","","","25.99","","","","",""
"minimalistic-flexible-key-tags-51468","Minimalistic Flexible Key Tags","<p><strong>Minimalistic Flexible Key Tags</strong> is a made-to-order PLA print based on the MakerWorld model <em>Minimalistic Flexible Key Tags</em> by Akio-42.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Minimalistic Flexible Key Tags by Akio-42 (@Akio42), MakerWorld model 51468, license BY-SA, source https://makerworld.com/en/models/51468-minimalistic-flexible-key-tags</p>","16.49","","/toys-figures","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","16.49","","","","",""
"","","","16.49","","","","",""
"","","","16.49","","","","",""
"ac-dc-acdc-australian-rock-roll-band-icon-light-1756697","AC/DC Rock Band Icon Light Box Frame","<p><strong>AC/DC Rock Band Icon Light Box Frame</strong> is a made-to-order PLA print based on the MakerWorld model <em>AC/DC (ACDC) Australian Rock Roll Band Icon Light</em> by vidguide.</p><p><strong>Listing note:</strong> This listing is for the made-to-order 3D printed plastic part only. LED modules, candles, electronics, screens, light kits, and other non-printed accessories shown for context are not included unless explicitly stated.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: AC/DC (ACDC) Australian Rock Roll Band Icon Light by vidguide (@vidguide), MakerWorld model 1756697, license BY-SA, source https://makerworld.com/en/models/1756697-ac-dc-acdc-australian-rock-roll-band-icon-light</p>","21.49","","/decor-art","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","21.49","","","","",""
"","","","21.49","","","","",""
"","","","21.49","","","","",""
"ussr-fighter-jet-1191212","USSR FIGHTER JET","<p><strong>USSR FIGHTER JET</strong> is a made-to-order PLA print based on the MakerWorld model <em>USSR FIGHTER JET</em> by bggento.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: USSR FIGHTER JET by bggento (@bggento), MakerWorld model 1191212, license CC0, source https://makerworld.com/en/models/1191212-ussr-fighter-jet</p>","15.49","","/general-3d-prints","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","15.49","","","","",""
"","","","15.49","","","","",""
"","","","15.49","","","","",""
"bitten-chocolate-keychain-2158279","Bitten Chocolate Keychain","<p><strong>Bitten Chocolate Keychain</strong> is a made-to-order PLA print based on the MakerWorld model <em>Llavero chocolate mordido</em> by Primero3D.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Llavero chocolate mordido by Primero3D (@Primero3D), MakerWorld model 2158279, license BY, source https://makerworld.com/en/models/2158279-bitten-chocolate-keychain</p>","18.49","","/keychains-charms","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","18.49","","","","",""
"","","","18.49","","","","",""
"","","","18.49","","","","",""
"vase-twisted-454130","Vase Twisted","<p><strong>Vase Twisted</strong> is a made-to-order PLA print based on the MakerWorld model <em>Vase Twisted</em> by user_1800842215.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Vase Twisted by user_1800842215 (@user_1800842215), MakerWorld model 454130, license BY, source https://makerworld.com/en/models/454130-vase-twisted</p>","21.99","","/decor-art","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","21.99","","","","",""
"","","","21.99","","","","",""
"","","","21.99","","","","",""
"zeus-greek-mythology-with-joypad-1752249","Zeus Greek Mythology with Joypad","<p><strong>Zeus Greek Mythology With Joypad</strong> is a made-to-order PLA print based on the MakerWorld model <em>Zeus greek mythology with joypad</em> by ShoheiX.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Zeus greek mythology with joypad by ShoheiX (@ShoheiX), MakerWorld model 1752249, license BY, source https://makerworld.com/en/models/1752249-zeus-greek-mythology-with-joypad</p>","17.99","","/toys-figures","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"yt-tues-miniature-dh-bike-2096899","YT Tues - Miniature DH Bike","<p><strong>YT Tues - Miniature DH Bike</strong> is a made-to-order PLA print based on the MakerWorld model <em>YT Tues - Miniature DH Bike</em> by zidnorclover.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: YT Tues - Miniature DH Bike by zidnorclover (@zidnorclover), MakerWorld model 2096899, license CC0, source https://makerworld.com/en/models/2096899-yt-tues-miniature-dh-bike</p>","19.99","","/toys-figures","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"vintage-triumph-2-sided-station-lightbox-sign-2488479","VINTAGE TRIUMPH - 2-Sided Station Lightbox Sign","<p><strong>VINTAGE TRIUMPH - 2-Sided Station Lightbox Sign</strong> is a made-to-order PLA print based on the MakerWorld model <em>VINTAGE TRIUMPH - 2-Sided Station Lightbox Sign</em> by ChopperOriginals.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: VINTAGE TRIUMPH - 2-Sided Station Lightbox Sign by ChopperOriginals (@Chris_Robertson), MakerWorld model 2488479, license BY-ND, source https://makerworld.com/en/models/2488479-vintage-triumph-2-sided-station-lightbox-sign</p>","17.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"","","","17.99","","","","",""
"lampara-1342147","Lampara","<p><strong>Lampara</strong> is a made-to-order PLA print based on the MakerWorld model <em>Lampara</em> by user_926599960.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Lampara by user_926599960 (@user_926599960), MakerWorld model 1342147, license BY, source https://makerworld.com/en/models/1342147-lampara</p>","20.49","","/decor-art","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","20.49","","","","",""
"","","","20.49","","","","",""
"","","","20.49","","","","",""
"cup-stacker-2303720","Cup Stacker","<p><strong>Cup Stacker</strong> is a made-to-order PLA print based on the MakerWorld model <em>Cup Stacker</em> by H11.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Cup Stacker by H11 (@user_1976400918), MakerWorld model 2303720, license BY, source https://makerworld.com/en/models/2303720-cup-stacker</p>","23.99","","/home-organization","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","23.99","","","","",""
"","","","23.99","","","","",""
"","","","23.99","","","","",""
"keystone-housing-with-cable-clamp-base-2107491","Keystone Housing with Cable Clamp Base","<p><strong>Keystone Housing With Cable Clamp Base</strong> is a made-to-order PLA print based on the MakerWorld model <em>Keystone Geh&auml;use mit Kabel quetsch Boden</em> by Benno Wolf.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Keystone Geh&auml;use mit Kabel quetsch Boden by Benno Wolf (@bennowolf), MakerWorld model 2107491, license CC0, source https://makerworld.com/en/models/2107491-keystone-housing-with-cable-clamp-base</p>","23.99","","/desk-office","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","23.99","","","","",""
"","","","23.99","","","","",""
"","","","23.99","","","","",""
"beartoad-ez-molle-mounting-systems-2164592","BearToad EZ Molle Mounting Systems","<p><strong>BearToad EZ Molle Mounting Systems</strong> is a made-to-order PLA print based on the MakerWorld model <em>BearToad EZ Molle Mounting Systems</em> by BearToad.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: BearToad EZ Molle Mounting Systems by BearToad (@BeerTheFuzz), MakerWorld model 2164592, license BY-ND, source https://makerworld.com/en/models/2164592-beartoad-ez-molle-mounting-systems</p>","14.49","","/toys-figures","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No",""
"","","","14.49","","","","",""
"","","","14.49","","","","",""
"","","","14.49","","","","",""
